Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
130,1.0,0.2939,0.529960155,1.0
131,1.0,0.5036,0.251590341,1.0
132,1.0,0.62,0.253996432,1.0
133,1.0,0.5947,0.216716677,1.0
134,1.0,0.4261,0.300185502,1.0
135,1.0,0.3649,0.177140608,1.0
136,1.0,0.1992,0.133263707,1.0
137,1.0,0.0151,0.281703651,1.0
138,1.0,0.0,0.410258323,1.0
139,1.0,0.0,0.348620415,1.0
140,1.0,0.0,0.174488172,1.0
141,1.0,0.0,0.299336016,1.0
142,1.0,0.0,0.315609783,1.0
143,1.0,0.0,0.392254978,1.0
144,1.0,0.0,0.403186232,1.0
145,1.0,0.0,0.358789206,1.0
146,1.0,0.0,0.444409281,1.0
147,1.0,0.0,0.514306784,1.0
148,1.0,0.0,0.481486499,1.0
149,1.0,0.0,0.336142361,1.0
150,1.0,0.0,0.100534089,1.0
151,1.0,0.0,0.068419948,1.0
152,1.0,0.0,0.072928362,1.0
153,1.0,0.1883,0.159622043,1.0
154,1.0,0.4067,0.259901762,1.0
155,1.0,0.5478,0.33179459,1.0
156,1.0,0.6386,0.216174215,1.0
157,1.0,0.6504,0.219760895,1.0
158,1.0,0.6311,0.274789572,1.0
159,1.0,0.5093,0.356991559,1.0
160,1.0,0.299,0.405605167,1.0
161,1.0,0.0553,0.35197863,1.0
162,1.0,0.0,0.68602097,1.0
163,1.0,0.0,0.922309518,1.0
164,1.0,0.0,0.88975215,1.0
165,1.0,0.0,0.945815384,1.0
166,1.0,0.0,0.879520893,1.0
167,1.0,0.0,0.912140965,1.0
168,1.0,0.0,0.975267529,1.0
169,1.0,0.0,0.982451737,1.0
170,1.0,0.0,0.94411397,1.0
171,1.0,0.0,0.942038298,1.0
172,1.0,0.0,0.993139267,1.0
173,1.0,0.0,0.992836118,1.0
174,1.0,0.0,0.994497001,1.0
175,1.0,0.0,0.957015872,1.0
176,1.0,0.0,0.532281816,1.0
177,1.0,0.2056,0.600429296,1.0
178,1.0,0.4097,0.523252964,1.0
179,1.0,0.5584,0.583462417,1.0
180,1.0,0.4656,0.714919925,1.0
181,1.0,0.5802,0.718139231,1.0
182,1.0,0.5964,0.445379853,1.0
183,1.0,0.5111,0.50075835,1.0
184,1.0,0.3605,0.317829728,1.0
185,1.0,0.1202,0.732666433,1.0
186,1.0,0.0,0.748077691,1.0
187,1.0,0.0,0.645534456,1.0
188,1.0,0.0,0.555666566,1.0
189,1.0,0.0,0.718843997,1.0
190,1.0,0.0,0.616308808,1.0
191,1.0,0.0,0.665126264,1.0
192,1.0,0.0,0.326508224,1.0
193,1.0,0.0,0.481972277,1.0
194,1.0,0.0,0.274109393,1.0
195,1.0,0.0,0.231299877,1.0
196,1.0,0.0,0.229242459,1.0
197,1.0,0.0,0.210230157,1.0
198,1.0,0.0,0.221656308,1.0
199,1.0,0.0,0.178725153,1.0
200,1.0,0.0,0.199159712,1.0
201,1.0,0.1584,0.212695658,1.0
202,1.0,0.3603,0.125840187,1.0
203,1.0,0.4586,0.09083949,1.0
204,1.0,0.4847,0.029331515,1.0
205,1.0,0.5907,0.011879676,1.0
206,1.0,0.7654,0.062274471,1.0
207,1.0,0.5757,0.214362696,1.0
208,1.0,0.4019,0.403303325,1.0
209,1.0,0.1541,0.626905501,1.0
210,1.0,0.0,0.91041702,1.0
211,1.0,0.0,0.963661015,1.0
212,1.0,0.0,0.841256082,1.0
213,1.0,0.0,0.795333326,1.0
214,1.0,0.0,0.792107224,1.0
215,1.0,0.0,0.769589841,1.0
216,1.0,0.0,0.798077762,1.0
217,1.0,0.0,0.748351872,1.0
218,1.0,0.0,0.705098033,1.0
219,1.0,0.0,0.783596933,1.0
220,1.0,0.0,0.800422609,1.0
221,1.0,0.0,0.55063653,1.0
222,1.0,0.0,0.559843063,1.0
223,1.0,0.0,0.464544684,1.0
224,1.0,0.0,0.581209481,1.0
225,1.0,0.1709,0.634156823,1.0
226,1.0,0.3428,0.470895797,1.0
227,1.0,0.4545,0.587407529,1.0
228,1.0,0.5223,0.457908809,1.0
229,1.0,0.5971,0.549954057,1.0
230,1.0,0.6098,0.617423415,1.0
231,1.0,0.5176,0.57672447,1.0
232,1.0,0.3503,0.79943192,1.0
233,1.0,0.1105,0.78913486,1.0
234,1.0,0.0,0.69455862,1.0
235,1.0,0.0,0.867375135,1.0
236,1.0,0.0,0.582306385,1.0
237,1.0,0.0,0.569114685,1.0
238,1.0,0.0,0.591272295,1.0
239,1.0,0.0,0.605965376,1.0
240,1.0,0.0,0.685430765,1.0
241,1.0,0.0,0.375128984,1.0
242,1.0,0.0,0.259837627,1.0
243,1.0,0.0,0.115667641,1.0
244,1.0,0.0,0.118977785,1.0
245,1.0,0.0,0.148685768,1.0
246,1.0,0.0,0.184496105,1.0
247,1.0,0.0,0.232574254,1.0
248,1.0,0.0,0.12083178,1.0
249,1.0,0.1904,0.045654915,1.0
250,1.0,0.3998,0.00896703,1.0
251,1.0,0.5013,0.00975288,1.0
252,1.0,0.5482,0.005116536,1.0
253,1.0,0.5471,4.68e-5,1.0
254,1.0,0.5638,0.001831072,1.0
255,1.0,0.4942,0.024346719,1.0
256,1.0,0.358,0.145083502,1.0
257,1.0,0.1237,0.240838438,1.0
258,1.0,0.0,0.588997364,1.0
259,1.0,0.0,0.660440922,1.0
260,1.0,0.0,0.473002821,1.0
261,1.0,0.0,0.525997937,1.0
262,1.0,0.0,0.363092691,1.0
263,1.0,0.0,0.335968703,1.0
264,1.0,0.0,0.453862011,1.0
265,1.0,0.0,0.571175516,1.0
266,1.0,0.0,0.662716389,1.0
267,1.0,0.0,0.813917875,1.0
268,1.0,0.0,0.978496671,1.0
269,1.0,0.0,0.874113321,1.0
270,1.0,0.0,0.911041379,1.0
271,1.0,0.0,0.999900937,1.0
272,1.0,0.0,0.985276818,1.0
273,1.0,0.0,0.996960044,1.0
274,1.0,0.0026,0.995188236,1.0
275,1.0,0.0598,0.987772226,1.0
276,1.0,0.1045,0.999951601,1.0
277,1.0,0.0515,1.0,1.0
278,1.0,0.0671,0.999835253,1.0
279,1.0,0.1956,0.969388962,1.0
280,1.0,0.1553,0.890073061,1.0
281,1.0,0.0357,0.686031938,1.0
282,1.0,0.0,0.685177803,1.0
283,1.0,0.0,0.461213171,1.0
284,1.0,0.0,0.42908591,1.0
285,1.0,0.0,0.292680949,1.0
286,1.0,0.0,0.139862612,1.0
287,1.0,0.0,0.025062602,1.0
288,1.0,0.0,0.005286228,1.0
289,1.0,0.0,0.005776152,1.0
290,1.0,0.0,0.007414515,1.0
291,1.0,0.0,0.032070458,1.0
292,1.0,0.0,0.12450432,1.0
293,1.0,0.0,0.122904286,1.0
294,1.0,0.0,0.152460426,1.0
295,1.0,0.0,0.609855115,1.0
296,1.0,0.0,0.453009814,1.0
297,1.0,0.0041,0.559165955,1.0
298,1.0,0.0805,0.53180176,1.0
299,1.0,0.2869,0.589205027,1.0
300,1.0,0.4127,0.511914372,1.0
301,1.0,0.5241,0.459121764,1.0
302,1.0,0.5732,0.847003937,1.0
303,1.0,0.4743,1.0,1.0
304,1.0,0.305,1.0,1.0
305,1.0,0.0978,1.0,1.0
306,1.0,0.0,1.0,1.0
307,1.0,0.0,1.0,1.0
308,1.0,0.0,0.999744654,1.0
309,1.0,0.0,1.0,1.0
310,1.0,0.0,1.0,1.0
311,1.0,0.0,1.0,1.0
312,1.0,0.0,0.996239424,1.0
313,1.0,0.0,0.997558236,1.0
314,1.0,0.0,0.999381185,1.0
315,1.0,0.0,0.996947765,1.0
316,1.0,0.0,0.998992562,1.0
317,1.0,0.0,0.999016643,1.0
318,1.0,0.0,0.996783972,1.0
319,1.0,0.0,0.973344207,1.0
320,1.0,0.0,0.669606805,1.0
321,1.0,0.1892,0.599198878,1.0
322,1.0,0.3808,0.893465757,1.0
323,1.0,0.5055,0.972915113,1.0
324,1.0,0.6058,0.979986489,1.0
325,1.0,0.6621,0.949985623,1.0
326,1.0,0.6563,0.992331743,1.0
327,1.0,0.5704,0.98760128,1.0
328,1.0,0.4009,0.994393528,1.0
329,1.0,0.1757,0.980856895,1.0
330,1.0,0.0,0.910589576,1.0
331,1.0,0.0,0.928158879,1.0
332,1.0,0.0,0.841629744,1.0
333,1.0,0.0,0.895399034,1.0
334,1.0,0.0,0.966689229,1.0
335,1.0,0.0,0.903864622,1.0
336,1.0,0.0,0.878530681,1.0
337,1.0,0.0,0.971166551,1.0
338,1.0,0.0,0.958023071,1.0
339,1.0,0.0,0.9217242,1.0
340,1.0,0.0,0.862400413,1.0
341,1.0,0.0,0.888055563,1.0
342,1.0,0.0,0.954128027,1.0
343,1.0,0.0,0.921387911,1.0
344,1.0,0.0,0.831817031,1.0
345,1.0,0.2406,0.892535269,1.0
346,1.0,0.4691,0.852609813,1.0
347,1.0,0.6312,0.72245723,1.0
348,1.0,0.7083,0.603623748,1.0
349,1.0,0.7193,0.931917369,1.0
350,1.0,0.7062,0.864529014,1.0
351,1.0,0.6127,0.987060905,1.0
352,1.0,0.4407,0.996328235,1.0
353,1.0,0.1983,0.996035337,1.0
354,1.0,0.0,0.973462224,1.0
355,1.0,0.0,0.94091922,1.0
356,1.0,0.0,0.898062825,1.0
357,1.0,0.0,0.90684551,1.0
358,1.0,0.0,0.813305557,1.0
359,1.0,0.0,0.931691885,1.0
360,1.0,0.0,0.836917043,1.0
361,1.0,0.0,0.925834537,1.0
362,1.0,0.0,0.896693587,1.0
363,1.0,0.0,0.863024592,1.0
364,1.0,0.0,0.868777752,1.0
365,1.0,0.0,0.848734856,1.0
366,1.0,0.0,0.866833806,1.0
367,1.0,0.0,0.815279365,1.0
368,1.0,0.0,0.671517313,1.0
369,1.0,0.2391,0.462879539,1.0
370,1.0,0.4586,0.187393889,1.0
371,1.0,0.6179,0.042585276,1.0
372,1.0,0.6974,2.21e-5,1.0
373,1.0,0.6672,0.011788613,1.0
374,1.0,0.6136,0.120125651,1.0
375,1.0,0.4943,0.609268606,1.0
376,1.0,0.2741,0.781363249,1.0
377,1.0,0.0666,0.912009895,1.0
378,1.0,0.0,0.962146401,1.0
379,1.0,0.0,0.983913362,1.0
380,1.0,0.0,0.990213752,1.0
381,1.0,0.0,0.309844047,1.0
382,1.0,0.0,0.970720172,1.0
383,1.0,0.0,0.954778671,1.0
384,1.0,0.0,0.977821589,1.0
385,1.0,0.0,0.903339088,1.0
386,1.0,0.0,0.941699743,1.0
387,1.0,0.0,0.909053683,1.0
388,1.0,0.0,0.893550754,1.0
389,1.0,0.0,0.634285808,1.0
390,1.0,0.0,0.646970272,1.0
391,1.0,0.0,0.559636533,1.0
392,1.0,0.0,0.258574307,1.0
393,1.0,0.063,0.178490281,1.0
394,1.0,0.2298,0.221917599,1.0
395,1.0,0.3955,0.192400694,1.0
396,1.0,0.4576,0.207875282,1.0
397,1.0,0.4251,0.165657729,1.0
398,1.0,0.397,0.221654862,1.0
399,1.0,0.2726,0.416519284,1.0
400,1.0,0.148,0.725955307,1.0
401,1.0,0.0133,0.717458546,1.0
402,1.0,0.0,0.705203474,1.0
403,1.0,0.0,0.788897991,1.0
404,1.0,0.0,0.715925097,1.0
405,1.0,0.0,0.741538227,1.0
406,1.0,0.0,0.662036419,1.0
407,1.0,0.0,0.964319944,1.0
408,1.0,0.0,0.972073436,1.0
409,1.0,0.0,0.984911442,1.0
410,1.0,0.0,0.971868396,1.0
411,1.0,0.0,0.971292973,1.0
412,1.0,0.0,0.999132395,1.0
413,1.0,0.0,1.0,1.0
414,1.0,0.0,1.0,1.0
415,1.0,0.0,1.0,1.0
416,1.0,0.0,1.0,1.0
417,1.0,0.2194,1.0,1.0
418,1.0,0.4257,0.994823575,1.0
419,1.0,0.5872,1.0,1.0
420,1.0,0.6481,1.0,1.0
421,1.0,0.6592,1.0,1.0
422,1.0,0.6547,1.0,1.0
423,1.0,0.5823,1.0,1.0
424,1.0,0.4386,1.0,1.0
425,1.0,0.2089,1.0,1.0
426,1.0,0.0,1.0,1.0
427,1.0,0.0,1.0,1.0
428,1.0,0.0,0.999494672,1.0
429,1.0,0.0,0.986200929,1.0
430,1.0,0.0,0.962675452,1.0
431,1.0,0.0,0.880540669,1.0
432,1.0,0.0,0.804039896,1.0
433,1.0,0.0,0.714715898,1.0
434,1.0,0.0,0.58559221,1.0
435,1.0,0.0,0.362231135,1.0
436,1.0,0.0,0.249404311,1.0
437,1.0,0.0,0.167228848,1.0
438,1.0,0.0,0.096527874,1.0
439,1.0,0.0,0.070879892,1.0
440,1.0,0.0,0.038366802,1.0
441,1.0,0.2198,0.047509376,1.0
442,1.0,0.4112,0.019323898,1.0
443,1.0,0.5551,0.011227405,1.0
444,1.0,0.6202,0.001970452,1.0
445,1.0,0.6322,0.008147767,1.0
446,1.0,0.6454,0.062390152,1.0
447,1.0,0.582,0.251660377,1.0
448,1.0,0.4182,0.423032939,1.0
449,1.0,0.1694,0.544930875,1.0
450,1.0,0.0,0.369511396,1.0
451,1.0,0.0,0.189863712,1.0
452,1.0,0.0,0.114875264,1.0
453,1.0,0.0,0.599440515,1.0
454,1.0,0.0,0.577943921,1.0
455,1.0,0.0,0.449732423,1.0
456,1.0,0.0,0.142613783,1.0
457,1.0,0.0,0.169818848,1.0
458,1.0,0.0,0.122016601,1.0
459,1.0,0.0,0.168010533,1.0
460,1.0,0.0,0.087565094,1.0
461,1.0,0.0,0.181455061,1.0
462,1.0,0.0,0.431332111,1.0
463,1.0,0.0,0.830652058,1.0
464,1.0,0.0,0.885377407,1.0
465,1.0,0.2238,0.970650077,1.0
466,1.0,0.4608,0.78101784,1.0
467,1.0,0.6129,0.987297833,1.0
468,1.0,0.681,0.983771563,1.0
469,1.0,0.7075,0.84817189,1.0
470,1.0,0.6971,0.91536212,1.0
471,1.0,0.6128,0.879813075,1.0
472,1.0,0.4488,0.899763405,1.0
473,1.0,0.217,0.740176499,1.0
474,1.0,0.0,0.644712627,1.0
475,1.0,0.0,0.702639103,1.0
476,1.0,0.0,0.662807465,1.0
477,1.0,0.0,0.497550666,1.0
478,1.0,0.0,0.575113714,1.0
479,1.0,0.0,0.680866301,1.0
480,1.0,0.0,0.657989264,1.0
481,1.0,0.0,0.369297385,1.0
482,1.0,0.0,0.188032657,1.0
483,1.0,0.0,0.172238901,1.0
484,1.0,0.0,0.091699772,1.0
485,1.0,0.0,0.043212742,1.0
486,1.0,0.0,0.037635185,1.0
487,1.0,0.0,0.015636737,1.0
488,1.0,0.0,0.001903279,1.0
489,1.0,0.0338,0.015487132,1.0
490,1.0,0.1381,0.046419628,1.0
491,1.0,0.2102,0.08001902,1.0
492,1.0,0.2284,0.094075754,1.0
493,1.0,0.2429,0.143576503,1.0
494,1.0,0.2345,0.166444838,1.0
495,1.0,0.196,0.207591891,1.0
496,1.0,0.1088,0.346309006,1.0
497,1.0,0.0095,0.331716001,1.0
498,1.0,0.0,0.506569505,1.0
499,1.0,0.0,0.534156263,1.0
500,1.0,0.0,0.541957915,1.0
501,1.0,0.0,0.421663105,1.0
502,1.0,0.0,0.539265692,1.0
503,1.0,0.0,0.204591289,1.0
504,1.0,0.0,0.502490282,1.0
505,1.0,0.0,0.365903705,1.0
506,1.0,0.0,0.277681828,1.0
507,1.0,0.0,0.32916826,1.0
508,1.0,0.0,0.321262717,1.0
509,1.0,0.0,0.337861657,1.0
510,1.0,0.0,0.361339748,1.0
511,1.0,0.0,0.24738346,1.0
512,1.0,0.0,0.199261397,1.0
513,1.0,0.2175,0.22259143,1.0
514,1.0,0.4081,0.153767169,1.0
515,1.0,0.5613,0.029289583,1.0
516,1.0,0.5322,0.026865166,1.0
517,1.0,0.5679,0.011329597,1.0
518,1.0,0.5247,0.007760911,1.0
519,1.0,0.4229,0.005982129,1.0
520,1.0,0.3114,0.082186021,1.0
521,1.0,0.109,0.192014858,1.0
522,1.0,0.0,0.455805838,1.0
523,1.0,0.0,0.796956778,1.0
524,1.0,0.0,0.79460448,1.0
525,1.0,0.0,0.831539571,1.0
526,1.0,0.0,0.816609323,1.0
527,1.0,0.0,0.846572816,1.0
528,1.0,0.0,0.787300646,1.0
529,1.0,0.0,0.786783397,1.0
530,1.0,0.0,0.909167528,1.0
531,1.0,0.0,0.904221952,1.0
532,1.0,0.0,0.879251361,1.0
533,1.0,0.0,0.952225089,1.0
534,1.0,0.0,0.944473207,1.0
535,1.0,0.0,0.827358544,1.0
536,1.0,0.0,0.686761975,1.0
537,1.0,0.109,0.654094696,1.0
538,1.0,0.3235,0.638795078,1.0
539,1.0,0.3563,0.473784417,1.0
540,1.0,0.3784,0.330973744,1.0
541,1.0,0.3346,0.293582767,1.0
542,1.0,0.2609,0.452776879,1.0
543,1.0,0.2381,0.418485582,1.0
544,1.0,0.1307,0.359295726,1.0
545,1.0,0.0266,0.269514143,1.0
546,1.0,0.0,0.403690845,1.0
547,1.0,0.0,0.486878037,1.0
548,1.0,0.0,0.494424254,1.0
549,1.0,0.0,0.771431684,1.0
550,1.0,0.0,0.803367972,1.0
551,1.0,0.0,0.89033103,1.0
552,1.0,0.0,0.556316495,1.0
553,1.0,0.0,0.37368238,1.0
554,1.0,0.0,0.40189454,1.0
555,1.0,0.0,0.57215327,1.0
556,1.0,0.0,0.733329177,1.0
557,1.0,0.0,0.786333203,1.0
558,1.0,0.0,0.893327117,1.0
559,1.0,0.0,0.735907257,1.0
560,1.0,0.0,0.85306251,1.0
561,1.0,0.1008,0.562280893,1.0
562,1.0,0.3571,0.406291425,1.0
563,1.0,0.5425,0.471803486,1.0
564,1.0,0.6327,0.583303273,1.0
565,1.0,0.6563,0.680952013,1.0
566,1.0,0.6462,0.734794915,1.0
567,1.0,0.5642,0.728750825,1.0
568,1.0,0.3954,0.663971961,1.0
569,1.0,0.1551,0.909887969,1.0
570,1.0,0.0,0.95015353,1.0
571,1.0,0.0,0.902165771,1.0
572,1.0,0.0,0.679347456,1.0
573,1.0,0.0,0.554835379,1.0
574,1.0,0.0,0.968334317,1.0
575,1.0,0.0,0.926447988,1.0
576,1.0,0.0,0.89683497,1.0
577,1.0,0.0,0.990337968,1.0
578,1.0,0.0,0.930023193,1.0
579,1.0,0.0,0.893941104,1.0
580,1.0,0.0,0.972342491,1.0
581,1.0,0.0,0.973231435,1.0
582,1.0,0.0,0.935377836,1.0
583,1.0,0.0,0.945303977,1.0
584,1.0,0.0,0.828633845,1.0
585,1.0,0.2189,0.878159523,1.0
586,1.0,0.4091,0.752456844,1.0
587,1.0,0.5094,0.971757054,1.0
588,1.0,0.5486,0.952906728,1.0
589,1.0,0.5372,0.948550284,1.0
590,1.0,0.4018,0.958720803,1.0
591,1.0,0.4305,0.935380042,1.0
592,1.0,0.3475,0.835846305,1.0
593,1.0,0.1858,0.608840287,1.0
594,1.0,0.0,0.465058327,1.0
595,1.0,0.0,0.451301157,1.0
596,1.0,0.0,0.569331527,1.0
597,1.0,0.0,0.281456649,1.0
598,1.0,0.0,0.542486012,1.0
599,1.0,0.0,0.040279318,1.0
600,1.0,0.0,0.446532726,1.0
601,1.0,0.0,0.409109652,1.0
602,1.0,0.0,0.541228652,1.0
603,1.0,0.0,0.348527253,1.0
604,1.0,0.0,0.281483263,1.0
605,1.0,0.0,0.275095552,1.0
606,1.0,0.0,0.243707165,1.0
607,1.0,0.0,0.22453095,1.0
608,1.0,0.0,0.214264646,1.0
609,1.0,0.1243,0.22138156,1.0
610,1.0,0.3369,0.143669099,1.0
611,1.0,0.5427,0.028309852,1.0
612,1.0,0.5165,0.016492093,1.0
613,1.0,0.4801,0.003949803,1.0
614,1.0,0.4327,0.0,1.0
615,1.0,0.3182,0.000562099,1.0
616,1.0,0.1995,0.024408365,1.0
617,1.0,0.0683,0.1005207,1.0
618,1.0,0.0,0.470599443,1.0
619,1.0,0.0,0.694797695,1.0
620,1.0,0.0,0.337198138,1.0
621,1.0,0.0,0.337203711,1.0
622,1.0,0.0,0.11668992,1.0
623,1.0,0.0,0.184982553,1.0
624,1.0,0.0,0.162534699,1.0
625,1.0,0.0,0.523972332,1.0
626,1.0,0.0,0.657110274,1.0
627,1.0,0.0,0.757477045,1.0
628,1.0,0.0,0.644009769,1.0
629,1.0,0.0,0.467615873,1.0
630,1.0,0.0,0.553678334,1.0
631,1.0,0.0,0.77921623,1.0
632,1.0,0.0,0.725531518,1.0
633,1.0,0.0,0.786552846,1.0
634,1.0,0.003,0.589495063,1.0
635,1.0,0.0852,0.436854541,1.0
636,1.0,0.1324,0.533977807,1.0
637,1.0,0.1041,0.54939425,1.0
638,1.0,0.1276,0.297182679,1.0
639,1.0,0.1108,0.108885378,1.0
640,1.0,0.0825,0.097908288,1.0
641,1.0,0.0043,0.092191279,1.0
642,1.0,0.0,0.112537816,1.0
643,1.0,0.0,0.366680771,1.0
644,1.0,0.0,0.794670165,1.0
645,1.0,0.0,0.931621909,1.0
646,1.0,0.0,1.0,1.0
647,1.0,0.0,1.0,1.0
648,1.0,0.0,1.0,1.0
649,1.0,0.0,1.0,1.0
650,1.0,0.0,1.0,1.0
651,1.0,0.0,1.0,1.0
652,1.0,0.0,0.999961376,1.0
653,1.0,0.0,0.994962633,1.0
654,1.0,0.0,0.985313892,1.0
655,1.0,0.0,0.699854255,1.0
656,1.0,0.0,0.739927649,1.0
657,1.0,0.2499,0.57710892,1.0
658,1.0,0.4155,0.135876462,1.0
659,1.0,0.5324,0.037213072,1.0
660,1.0,0.4953,0.014904963,1.0
661,1.0,0.5597,0.001591918,1.0
662,1.0,0.6671,0.029781383,1.0
663,1.0,0.6148,0.173540488,1.0
664,1.0,0.4365,0.545302749,1.0
665,1.0,0.195,0.808674514,1.0
666,1.0,0.0,0.881779969,1.0
667,1.0,0.0,0.948357105,1.0
668,1.0,0.0,0.92076385,1.0
669,1.0,0.0,0.927159309,1.0
670,1.0,0.0,0.978732347,1.0
671,1.0,0.0,0.996869922,1.0
672,1.0,0.0,0.991770387,1.0
673,1.0,0.0,0.994220376,1.0
674,1.0,0.0,0.984434962,1.0
675,1.0,0.0,0.996808767,1.0
676,1.0,0.0,0.996960998,1.0
677,1.0,0.0,0.992768288,1.0
678,1.0,0.0,0.9922539,1.0
679,1.0,0.0,0.971418858,1.0
680,1.0,0.0,0.881501853,1.0
681,1.0,0.2679,0.943497181,1.0
682,1.0,0.4889,0.825039387,1.0
683,1.0,0.6489,0.967920899,1.0
684,1.0,0.7238,0.993529081,1.0
685,1.0,0.7197,0.983738661,1.0
686,1.0,0.6822,0.948603809,1.0
687,1.0,0.5905,0.885766387,1.0
